0,-0.004742,4.1511,-0.019585,23.397064,-0.000466,23.151041
0.997325,-0.29319,4.1401,-1.2138,23.40319,-0.000465,23.138241
1.999722,-0.29302,4.1397,-1.213,23.394503,-0.000466,23.135703
2.996029,-0.29015,4.1398,-1.2012,23.388616,-0.000465,23.141644
3.998192,-0.28828,4.1395,-1.1933,23.402545,-0.000466,23.143747
4.996839,-0.30623,4.1389,-1.2674,23.38712,-0.000467,23.144407
5.998138,-0.29439,4.1382,-1.2182,23.386054,-0.000464,23.145234
6.997667,-0.30132,4.1382,-1.2469,23.366706,-0.000465,23.127774
7.999371,-0.29911,4.1382,-1.2377,23.389648,-0.000467,23.153559
9.001117,-0.30107,4.1382,-1.2459,23.381108,-0.000467,23.148804
9.997074,-0.31074,4.1381,-1.2858,23.376397,-0.000467,23.127057
10.998908,-0.30618,4.1368,-1.2666,23.378452,-0.000465,23.151351
11.997237,-0.30224,4.1385,-1.2508,23.415399,-0.000467,23.153292
12.999577,-0.30381,4.1376,-1.257,23.379541,-0.000466,23.145817
13.998089,-0.30638,4.1374,-1.2676,23.400944,-0.000467,23.142619
14.998374,-0.30668,4.1371,-1.2687,23.391244,-0.000467,23.11115
16.001635,-0.30565,4.137,-1.2645,23.405675,-0.000467,23.140726
16.999748,-0.30776,4.137,-1.2732,23.363619,-0.000467,23.131784
18.001872,-0.30863,4.1367,-1.2767,23.391554,-0.000467,23.131334
19.000162,-0.30932,4.1365,-1.2795,23.388549,-0.000466,23.123596
20.000069,-0.30319,4.1364,-1.2541,23.392974,-0.000468,23.137486
20.998034,-0.29613,4.137,-1.225,23.396753,-0.000469,23.124232
22.000601,-0.29687,4.1355,-1.2277,23.373769,-0.000467,23.154711
23.002105,-0.30563,4.1337,-1.2634,23.393136,-0.000469,23.14238
24.006259,-0.30495,4.135,-1.261,23.396519,-0.000469,23.151915
25.004364,-0.30855,4.1366,-1.2764,23.380033,-0.000466,23.141577
26.001075,-0.30711,4.1356,-1.2701,23.395884,-0.000468,23.143709
27.001469,-0.29952,4.1351,-1.2385,23.388907,-0.000468,23.131526
28.002388,-0.30248,4.1353,-1.2508,23.383135,-0.000467,23.142313
29.001549,-0.2972,4.1347,-1.2288,23.379302,-0.000467,23.143212
30.003779,-0.29809,4.1358,-1.2328,23.377147,-0.000468,23.15052
31.003721,-0.30325,4.1343,-1.2537,23.381572,-0.000469,23.156365
32.002583,-0.29612,4.1343,-1.2242,23.405632,-0.000466,23.154405
33.008859,-0.30906,4.1349,-1.2779,23.388644,-0.000467,23.151136
34.004974,-0.3052,4.1339,-1.2617,23.371355,-0.000469,23.142361
35.006068,-0.3073,4.1337,-1.2703,23.378667,-0.000469,23.132639
36.00762,-0.30537,4.1337,-1.2623,23.393427,-0.000468,23.150242
37.003852,-0.30282,4.1341,-1.2519,23.380396,-0.000469,23.13437
38.007318,-0.30887,4.1337,-1.2767,23.367002,-0.00047,23.146997
39.006257,-0.30833,4.1333,-1.2744,23.389122,-0.00047,23.1554
40.010773,-0.30339,4.1334,-1.254,23.382384,-0.000469,23.134465
41.008113,-0.30969,4.1324,-1.2798,23.383354,-0.00047,23.128338
42.009046,-0.2989,4.1329,-1.2353,23.362826,-0.00047,23.144239
43.010729,-0.29356,4.1335,-1.2134,23.382905,-0.000469,23.123157
44.009525,-0.29698,4.1335,-1.2276,23.369659,-0.000472,23.136879
45.008336,-0.29642,4.1332,-1.2252,23.369592,-0.000471,23.140124
46.012115,-0.29267,4.1324,-1.2094,23.399205,-0.000471,23.132362
47.008944,-0.30648,4.1322,-1.2664,23.356723,-0.00047,23.138609
48.01321,-0.29239,4.1326,-1.2083,23.382676,-0.00047,23.173084
49.007908,-0.30746,4.1319,-1.2704,23.371059,-0.00047,23.15484
50.010659,-0.30559,4.1322,-1.2627,23.373544,-0.000471,23.151648
51.010523,-0.30247,4.1331,-1.2502,23.367251,-0.000474,23.152924
52.010195,-0.30481,4.1323,-1.2596,23.373616,-0.000471,23.146514
53.013411,-0.3012,4.1322,-1.2446,23.37655,-0.00047,23.135254
54.008914,-0.30418,4.132,-1.2569,23.363542,-0.000471,23.146376
55.011308,-0.30656,4.1321,-1.2667,23.365435,-0.000472,23.130761
56.013204,-0.3008,4.1312,-1.2427,23.385376,-0.00047,23.122315
57.013124,-0.29076,4.1321,-1.2014,23.386131,-0.000474,23.144364
58.009983,-0.29951,4.1318,-1.2375,23.371967,-0.00047,23.140607
59.015605,-0.2939,4.132,-1.2144,23.370237,-0.000471,23.142662
60.013918,-0.29657,4.1323,-1.2255,23.378829,-0.000471,23.160719
61.013491,-0.30149,4.1322,-1.2458,23.393944,-0.000472,23.140822
62.014678,-0.29888,4.1302,-1.2343,23.368627,-0.000472,23.14531
63.011701,-0.29431,4.1306,-1.2156,23.388028,-0.000472,23.145788
64.012078,-0.30342,4.131,-1.2533,23.400992,-0.000471,23.143613
65.01497,-0.30498,4.1309,-1.2597,23.374261,-0.000473,23.133911
66.016068,-0.30768,4.1297,-1.2706,23.384224,-0.000472,23.136778
67.014509,-0.31134,4.1302,-1.2859,23.359337,-0.000472,23.134599
68.017423,-0.30416,4.1303,-1.2562,23.385003,-0.000473,23.124782
69.015305,-0.28928,4.1305,-1.1948,23.366056,-0.000473,23.132802
70.01579,-0.29719,4.1299,-1.2273,23.381739,-0.000472,23.141391
71.018612,-0.29913,4.1292,-1.2352,23.364001,-0.000474,23.148727
72.015886,-0.30058,4.1303,-1.2415,23.376703,-0.000473,23.154334
73.017679,-0.30441,4.1298,-1.2571,23.372163,-0.000473,23.154525
74.018086,-0.30841,4.1298,-1.2737,23.358893,-0.000473,23.134154
75.017078,-0.30436,4.1294,-1.2568,23.370199,-0.000474,23.138838
76.017843,-0.30961,4.1296,-1.2785,23.376564,-0.000472,23.121073
77.019641,-0.31211,4.1289,-1.2886,23.375594,-0.000472,23.157483
78.018495,-0.30078,4.1298,-1.2421,23.362137,-0.000472,23.148756
79.014731,-0.31005,4.1287,-1.28,23.377319,-0.000473,23.149272
80.021989,-0.2919,4.1296,-1.2054,23.371241,-0.000472,23.153129
81.018898,-0.3083,4.1289,-1.2729,23.378581,-0.000473,23.1529
82.019038,-0.29015,4.1294,-1.1981,23.355208,-0.000471,23.164538
83.017599,-0.29114,4.1289,-1.202,23.393079,-0.000473,23.137591
84.019788,-0.29719,4.1294,-1.2272,23.368431,-0.000473,23.14748
85.025083,-0.30612,4.1287,-1.2639,23.356035,-0.000474,23.121359
86.019678,-0.30628,4.1289,-1.2645,23.387072,-0.000472,23.152876
87.020366,-0.30661,4.1292,-1.266,23.36661,-0.000473,23.155122
88.02134,-0.31026,4.1278,-1.2807,23.371671,-0.000471,23.147408
89.020919,-0.30655,4.1292,-1.2658,23.362639,-0.000473,23.141214
90.02181,-0.30575,4.1288,-1.2624,23.385156,-0.000473,23.154745
91.020258,-0.29842,4.1282,-1.2319,23.372502,-0.000473,23.14682
92.019318,-0.30079,4.1289,-1.2419,23.374299,-0.000474,23.134422
93.022319,-0.2898,4.1287,-1.1965,23.365621,-0.000474,23.143723
94.018872,-0.29512,4.1278,-1.2182,23.364293,-0.000474,23.14618
95.02356,-0.29883,4.1275,-1.2334,23.374395,-0.000475,23.148713
96.021688,-0.2916,4.1282,-1.2037,23.358663,-0.000474,23.147647
97.023578,-0.29861,4.1281,-1.2326,23.373448,-0.000476,23.147294
98.020293,-0.29446,4.1279,-1.2154,23.397408,-0.000476,23.142395
99.024276,-0.30069,4.1285,-1.2413,23.369712,-0.000473,23.158224
100.02312,-0.29838,4.1276,-1.2315,23.364321,-0.000473,23.140531
101.025144,-0.30286,4.1276,-1.25,23.346937,-0.000473,23.132133
102.025061,-0.29907,4.127,-1.2342,23.383856,-0.000475,23.145874
