current,voltage,temperature,soc
0.024254,4.1831,39.88044,100.0002370480703
-5.9952,4.0154,39.874824,99.94164256505286
-5.9695,4.0096,39.866364,99.8832992626822
-5.9919,4.0024,39.886422,99.8247370324326
-5.9601,3.9983,39.887671,99.76648560158252
-6.0246,3.9913,39.849566,99.70760377572402
-5.9866,3.9887,39.875601,99.64909334537435
-6.0055,3.9831,39.860009,99.59039819462689
-6.0218,3.9806,39.863612,99.53154373475324
-6.0083,3.9785,39.870774,99.4728212180209
-5.9747,3.9751,39.892814,99.4144270931069
-0.002072,4.1224,39.877632,99.4144068422781
-0.001725,4.1354,39.88239,99.41438998287671
0.004394,4.1376,39.857424,99.41443292792582
0.005084,4.1414,39.85912,99.41448261673548
0.001752,4.1436,39.84918,99.41449974002316
0.002295,4.1454,39.891435,99.41452217035716
-0.000254,4.1455,39.886869,99.4145196878714
0.002928,4.1468,39.869015,99.41454830487272
-0.001657,4.1476,39.863574,99.4145321100738
-0.001899,4.1497,39.925879,99.41451355007192
-0.000176,4.1495,39.91448,99.41451182992432
0.000853,4.15,39.904609,99.41452016677611
0.001667,4.1515,39.906771,99.4145364593107
0.001585,4.1527,39.920648,99.41455195041284
0.011156,4.1522,39.91238,99.41466098431538
0.003442,4.154,39.889254,99.41469462492962
-0.000474,4.1546,39.893447,99.41468999225934
0.002491,4.1532,39.902864,99.41471433821228
-0.00409,4.1539,39.934618,99.41467436432728
0.000724,4.1538,39.957955,99.41468144038906
-0.004386,4.1545,39.943488,99.41463857352848
-0.003255,4.1554,39.911554,99.41460676057108
-0.001812,4.1557,39.933941,99.41458905086944
-0.002144,4.1556,39.906746,99.4145680963439
-0.000317,4.1557,39.944556,99.41456499812348
-0.003216,4.1562,39.921971,99.41453356633517
-0.002285,4.1548,39.912106,99.4145112337368
-0.002704,4.1567,39.913044,99.41448480601426
-0.000161,4.1576,39.917032,99.41448323247012
-0.001157,4.1567,39.922616,99.41447192445423
-0.00097,4.1575,39.930685,99.4144624440952
0.004476,4.158,39.9334,99.41450619057672
-0.001193,4.157,39.906354,99.41449453071246
0.001084,4.1565,39.920013,99.41450512525802
0.004584,4.1583,39.933493,99.41454992728468
0.004227,4.1573,39.908894,99.41459124014824
-0.002822,4.1583,39.891333,99.41456365914492
-0.002103,4.1578,39.91159,99.41454310533558
0.000189,4.1584,39.915261,99.41454495253956
0.00196,4.159,39.921342,99.41456410872895
0.000699,4.1581,39.904713,99.4145709404516
-0.000836,4.1588,39.927585,99.41456276975042
0.003332,4.1597,39.92023,99.4145953352724
0.004201,4.1586,39.919901,99.41463639402326
0.006472,4.1588,39.918478,99.41469964854257
0.001128,4.1586,39.904968,99.41471067312504
0.004084,4.159,39.933753,99.41475058836868
0.003894,4.1577,39.924087,99.41478864663476
0.002923,4.159,39.95304,99.41481721476823
0.002234,4.158,39.955344,99.41483904891474
0.006262,4.1594,39.931597,99.41490025098516
0.002057,4.1584,39.929733,99.41492035521048
0.003617,4.1601,39.938088,99.41495570619878
0.002662,4.1584,39.93828,99.41498172343154
0.002501,4.1594,39.925286,99.41500616712015
0.004,4.1601,39.925646,99.41504526138424
0.006598,4.1579,39.94656,99.41510974737288
0.004198,4.1584,39.918161,99.41515077680305
0.008094,4.1588,39.917987,99.4152298840464
0.002722,4.1595,39.935932,99.41525648769311
0.004709,4.1596,39.954362,99.41530251141552
0.001472,4.1579,39.950169,99.4153168981047
-0.001451,4.1593,39.926894,99.4153027166604
0.003624,4.1597,39.937727,99.41533813606368
0.004322,4.1595,39.940056,99.41538037741604
0.003319,4.1594,39.924676,99.41541281588164
