current,voltage,temperature,soc
-0.004865,4.1634,20.505042,99.9999524516013
-1.4928,4.1123,20.539715,99.98536247224308
-1.4966,4.1095,20.525497,99.97073535333396
-1.4904,4.1085,20.509336,99.95616883053418
-1.4869,4.107,20.528781,99.94163651521548
-1.4931,4.1056,20.510463,99.92704360378744
-1.4963,4.1047,20.52233,99.91241941694814
-1.4901,4.1027,20.500774,99.89785582621818
-1.5015,4.1021,20.511937,99.88318081683556
-1.4983,4.1005,20.50185,99.8685370828642
-1.5047,4.0992,20.522692,99.8538307980703
-1.4986,4.0977,20.500208,99.83918413202916
-1.4973,4.0971,20.504976,99.8245501716238
-1.4986,4.0955,20.519,99.80990350558268
-1.4988,4.0952,20.526997,99.7952548848283
-1.4972,4.0952,20.531897,99.78062190177955
-1.499,4.0931,20.528139,99.765971326312
-1.5126,4.0916,20.50135,99.75118783034654
-1.4989,4.0925,20.515604,99.73653823223556
-1.5037,4.0905,20.50899,99.72184172100768
-1.5026,4.0899,20.507914,99.70715596070244
0.003167,4.1344,20.530816,99.70718691358604
0.003334,4.1379,20.523717,99.70721949865516
0.00698,4.1395,20.497097,99.707287718146
0.004074,4.1407,20.498505,99.70732753565396
0.008847,4.1412,20.515491,99.70741400239255
0.005357,4.143,20.495613,99.70746635938576
0.001596,4.1438,20.494226,99.70748195799712
0.002803,4.1429,20.496714,99.70750935330268
0.004196,4.1436,20.523207,99.70755036318572
-0.00013,4.1445,20.528878,99.70754909262212
0.001398,4.1448,20.509571,99.70756275606745
0.001929,4.1451,20.500228,99.70758160927628
4.93e-05,4.1459,20.517557,99.7075820911131
0.004313,4.1457,20.529633,99.70762424450336
0.003349,4.1469,20.528786,99.70765697617595
0.0101,4.1464,20.545502,99.70775568919278
0.00456,4.1464,20.526109,99.70780025665384
0.005311,4.1466,20.549622,99.70785216406298
0.008601,4.1464,20.535135,99.70793622650434
0.005529,4.1477,20.540443,99.70799026455089
0.006763,4.1477,20.520524,99.70805636317787
0.005354,4.1479,20.553376,99.70810869085038
0.007684,4.1483,20.529331,99.7081837909317
0.004146,4.1473,20.52363,99.70822431213642
-0.003223,4.148,20.519887,99.70819281193312
-0.005397,4.1486,20.531131,99.7081400639973
-0.000584,4.1484,20.55005,99.70813435623477
0.000407,4.1488,20.544283,99.70813833407612
-0.002574,4.1496,20.518418,99.70811317691718
-0.000419,4.1493,20.523624,99.70810908179304
0.0,4.1486,20.551131,99.70810908179304
0.00172,4.1502,20.55335,99.70812589232658
0.005449,4.1492,20.525843,99.70817914848784
0.004543,4.1486,20.547021,99.70822354979828
0.004441,4.1488,20.533064,99.70826695420496
0.003954,4.1492,20.546674,99.70830559888503
0.000228,4.1492,20.569826,99.70830782725808
-0.001762,4.1502,20.568826,99.70829060623475
-0.004082,4.1501,20.544527,99.70825071053824
0.003021,4.151,20.536903,99.7082802364812
0.001006,4.1505,20.563512,99.70829006868864
0.007394,4.1499,20.547709,99.7083623344358
0.006316,4.1506,20.540855,99.7084240642788
0.003399,4.149,20.539111,99.7084572846297
0.000564,4.15,20.518284,99.70846279692094
0.001252,4.1502,20.517994,99.7084750334256
0.00085,4.1501,20.544527,99.70848334095672
-0.000534,4.1501,20.544603,99.70847812187246
-0.001878,4.1504,20.544374,99.70845976711549
0.00195,4.1509,20.536684,99.70847882556922
-0.000661,4.1512,20.546929,99.70847236524207
0.008818,4.151,20.547775,99.70855854854726
0.004154,4.15,20.567015,99.70859914794052
0.005581,4.151,20.537821,99.70865369421249
0.007236,4.1499,20.542971,99.70872441573624
-0.001694,4.1501,20.546566,99.70870785931538
-0.001115,4.1514,20.514995,99.70869696178929
-0.003431,4.1505,20.546888,99.70866342868425
0.000201,4.1508,20.545348,99.70866539317102
-0.004131,4.152,20.548632,99.70862501856978
-0.00096,4.1515,20.543828,99.7086156359464
-0.000795,4.1517,20.544878,99.7086078659614
0.000574,4.1515,20.532384,99.7086134759883
-0.002325,4.1521,20.553665,99.70859075244732
0.004933,4.1512,20.543552,99.70863896544849
0.003493,4.151,20.55728,99.7086731045146
0.001964,4.1513,20.551013,99.70869229979829
0.003798,4.1512,20.536326,99.70872941980204
-0.002135,4.1508,20.549657,99.70870855323857
-0.000524,4.1503,20.567143,99.70870343188996
