current,voltage,temperature,soc
0.018199,4.1608,20.644531,100.00017786912804
-1.5116,4.1103,20.656351,99.9854041467286
-1.5063,4.1075,20.653031,99.97068222422908
-1.5045,4.106,20.65321,99.95597789414838
-1.5019,4.1041,20.660808,99.94129897533934
-1.5017,4.1026,20.639728,99.92662201124352
-1.4975,4.1008,20.646148,99.91198609612498
-1.5038,4.0991,20.629422,99.8972886075405
-1.5004,4.0982,20.677292,99.8826243490805
-1.5033,4.096,20.660501,99.86793174727904
-1.5107,4.0949,20.660527,99.853166821089
-1.5094,4.0952,20.641829,99.8384146005348
-1.512,4.0931,20.653618,99.82363696870895
-1.5102,4.0912,20.62722,99.80887692930192
-1.4922,4.0907,20.659976,99.79429281408332
-1.5116,4.0908,20.664963,99.77951909168388
-1.5057,4.0896,20.659298,99.76480303332396
-1.4902,4.0898,20.651736,99.75023846523736
-1.5054,4.0887,20.658248,99.73552533894728
-1.497,4.0876,20.665499,99.72089431061174
-1.4957,4.0866,20.660297,99.70627598791204
0.006885,4.1313,20.67873,99.70634327891412
0.004488,4.1353,20.657376,99.70638714267842
0.004356,4.137,20.664402,99.70642971633202
0.002301,4.1386,20.66871,99.70645220530744
0.00284,4.1386,20.685818,99.70647996223494
-0.000639,4.1402,20.562637,99.70647371692624
-0.00028,4.1402,20.667375,99.70647098032777
0.001419,4.1419,20.644118,99.70648484901795
-0.001368,4.1405,20.640936,99.70647147877963
0.004245,4.1418,20.742557,99.7065129675674
0.00504,4.1428,20.665519,99.70656222634015
0.007473,4.1428,20.647244,99.70663526419904
0.003461,4.1428,20.68054,99.70666909051104
0.005351,4.1434,20.669751,99.70672138886285
0.00136,4.1434,20.664585,99.70673468091262
-0.001741,4.1446,20.676241,99.70671766513418
0.000831,4.1446,20.6499,99.70672578696754
0.000816,4.1447,20.679867,99.70673376219742
0.001291,4.1443,20.68366,99.70674637987116
0.003321,4.1454,20.683788,99.7067788378839
0.002877,4.1449,20.676817,99.70680695643335
0.00797,4.1457,20.672065,99.70688485175457
0.011463,4.1463,20.653148,99.70699688614188
0.003623,4.1456,20.669607,99.70703229577155
0.012109,4.1455,20.673824,99.70715064388251
0.008956,4.1468,20.681809,99.70723817593982
0.010529,4.1458,20.68108,99.70734108181648
0.005923,4.1467,20.679173,99.70739897064804
-0.003277,4.1467,20.673482,99.70736694267217
-0.003555,4.146,20.661948,99.70733219764496
0.000362,4.1469,20.668587,99.70733573567584
-0.002317,4.1466,20.667001,99.70731309032338
0.003723,4.1468,20.669168,99.70734947730968
0.003364,4.1468,20.679932,99.7073823555858
0.000362,4.1469,20.654713,99.70738589361667
-0.002078,4.1466,20.684537,99.70736558414649
0.000691,4.147,20.674466,99.7073723376806
-0.000283,4.1473,20.671585,99.70736957176145
0.005467,4.148,20.673533,99.70742300384688
-0.000125,4.148,20.669112,99.70742178215112
0.004919,4.1473,20.686443,99.70746985832238
0.001606,4.1474,20.660515,99.70748555466942
-0.000536,4.1469,20.669566,99.70748031603804
-0.000169,4.1473,20.689666,99.70747866430536
0.003282,4.1485,20.672095,99.70751074114906
0.009477,4.148,20.688294,99.70760336523423
0.006343,4.1476,20.6672,99.70766535896354
0.00622,4.148,20.652397,99.7077261505442
0.009685,4.1481,20.654105,99.70782080753112
0.001376,4.1485,20.69194,99.70783425595796
-0.00177,4.1476,20.651902,99.7078169567461
0.000746,4.1485,20.666338,99.70782424782637
-0.000269,4.1489,20.698043,99.7078216187371
-0.000784,4.1476,20.67366,99.70781395626132
0.000667,4.1486,20.685719,99.70782047522988
-0.002011,4.1481,20.690578,99.7078008205886
-0.000124,4.1488,20.67908,99.70779960866642
0.000166,4.1491,20.675725,99.70780123107838
0.007233,4.1489,20.669499,99.70787192328142
0.004213,4.1491,20.679559,99.70791309931506
0.006001,4.1489,20.673231,99.70797175048476
-0.000887,4.1488,20.684551,99.70796308133173
0.006834,4.149,20.680604,99.7080298738819
0.000638,4.149,20.67726,99.70803610941702
-0.002566,4.1487,20.665302,99.7080110304466
0.001239,4.1497,20.686183,99.70802313989492
0.00454,4.149,20.67675,99.70806751188464
0.007559,4.1485,20.68475,99.7081413902702
0.008473,4.1488,20.684612,99.70822420169512
0.00631,4.1497,20.687753,99.70828587289672
0.002217,4.1486,20.683949,99.7083075408926
0.000996,4.1484,20.672375,99.70831727536437
0.006268,4.1491,20.687361,99.70837853607618
-0.000539,4.1492,20.675225,99.7083732681241
0.002476,4.1489,20.679559,99.70839746747356
0.00159,4.1491,20.674909,99.70841300744355
0.004249,4.1488,20.67136,99.70845453532556
0.009292,4.1497,20.680895,99.70854535130104
0.008476,4.1484,20.693714,99.70862819204666
0.006496,4.1489,20.689818,99.70869168113154
0.010541,4.1493,20.697049,99.70879470429098
0.008998,4.15,20.680493,99.70888264683806
-0.001449,4.1503,20.688503,99.7088684849409
0.010227,4.1486,20.677214,99.7089684392006
0.002814,4.1495,20.691134,99.7089959420154
-0.002553,4.1498,20.705834,99.70897099010134
0.007065,4.1491,20.695315,99.70904004034529
0.008016,4.149,20.685525,99.70911838525052
0.000106,4.1492,20.675312,99.70911942124852
0.004195,4.1494,20.689513,99.70916042135798
-0.001819,4.1496,20.694668,99.70914264324138
-0.002327,4.1497,20.706089,99.70911990015324
-0.00192,4.1489,20.687856,99.70910113490648
-0.002488,4.1493,20.649124,99.70907681827424
-0.001767,4.149,20.689946,99.70905954838308
-0.003047,4.1496,20.687871,99.7090297683274
0.003916,4.1501,20.661602,99.70906804161191
0.010949,4.1491,20.678596,99.70917505238631
0.002317,4.1497,20.68726,99.7091976977388
0.002364,4.1493,20.697055,99.70922080244888
0.010281,4.1498,20.699737,99.70932128448112
0.00255,4.1483,20.675976,99.7093462070745
0.003412,4.1488,20.690809,99.70937955448176
-0.000741,4.1502,20.696973,99.70937231226934
0.00284,4.1498,20.696127,99.70940006919685
0.002464,4.1493,20.685379,99.70942415126352
0.001429,4.15,20.702332,99.70943811768936
3.21e-05,4.1501,20.704015,99.70943843142084
-0.00088,4.1495,20.687587,99.70942983068274
0.004547,4.1499,20.704826,99.70947427108744
0.003899,4.1499,20.687424,99.70951237822136
0.005675,4.1507,20.68545,99.70956784320856
0.008144,4.1497,20.684339,99.70964743913024
-0.000831,4.1495,20.695837,99.70963931729686
-0.000901,4.1497,20.700452,99.70963051131388
-0.001198,4.15,20.682448,99.7096188025818
0.005357,4.1507,20.688113,99.70967115957497
