current,voltage,temperature,soc
0.02287,4.2003,39.85293,100.00022352145491
-1.5115,4.154,39.856775,99.98545077641208
-1.5053,4.1514,39.864869,99.97073862747858
-1.5077,4.1484,39.86254,99.95600302198662
-1.508,4.1472,39.860776,99.94126448442483
-1.5022,4.1467,39.845817,99.926582633546
-1.5046,4.1461,39.85888,99.91187732610872
-1.5041,4.1446,39.858172,99.89717690545444
-1.5032,4.1444,39.839685,99.88248528100956
-1.5114,4.1436,39.864919,99.86771351332332
-1.5002,4.1425,39.871125,99.85305120957652
-1.5049,4.1427,39.874828,99.83834297006943
-1.5135,4.1399,39.878597,99.82355067789454
-1.502,4.1389,39.867217,99.8088707817289
-1.5043,4.1387,39.876392,99.79416840636142
-1.5085,4.1366,39.874845,99.77942498201664
-1.491,4.136,39.862774,99.76485259507724
-1.5003,4.1358,39.85452,99.75018931397383
-1.4887,4.1354,39.858972,99.73563940623632
-1.5092,4.1346,39.842815,99.72088914039531
-1.5027,4.1325,39.852716,99.70620240273348
0.001122,4.1752,39.8319,99.70621336867455
-0.001045,4.1775,39.837924,99.70620315529806
-0.002527,4.1791,39.849522,99.70617845749672
-0.001712,4.1799,39.836185,99.70616172515167
-0.003017,4.1802,39.863201,99.706132238303
-0.00162,4.1801,39.834307,99.70611640512604
-0.002884,4.1818,39.847901,99.70608821816164
-0.000654,4.1824,39.837593,99.70608182624946
0.000697,4.1832,39.835904,99.70608863842496
0.000961,4.183,39.855522,99.70609803082192
-4.09e-05,4.1836,39.863961,99.70609763108308
0.005812,4.1838,39.859459,99.7061544350488
0.009517,4.1831,39.852197,99.70624745007665
0.004622,4.1837,39.851257,99.70629262349878
0.003639,4.1842,39.866391,99.70632818950554
0.001726,4.1834,39.858861,99.70634505868048
0.002959,4.1833,39.862532,99.70637397866236
-0.004149,4.1838,39.858513,99.70633342813692
-0.002377,4.1852,39.850951,99.7063101963705
0.003717,4.184,39.827083,99.7063465247154
0.004096,4.1834,39.857001,99.70638655724184
-0.003043,4.1851,39.833257,99.70635681628042
0.002696,4.1845,39.865156,99.70638316581442
0.001431,4.1848,39.844108,99.7063971517874
0.004025,4.1848,39.833008,99.70643649039064
-0.000454,4.1847,39.84217,99.70643205319166
-0.001385,4.1856,39.85332,99.70641851680271
0.000915,4.1855,39.856357,99.70642745961564
0.005499,4.186,39.860176,99.7064812044552
0.006267,4.1856,39.852025,99.70654245539345
0.006634,4.1854,39.866983,99.70660729323043
0.006366,4.1858,39.864398,99.70666951175174
0.003413,4.1849,39.856552,99.70670286893257
0.004553,4.1845,39.842059,99.70674736797866
0.000448,4.1853,39.882628,99.70675174653624
-0.001565,4.186,39.866446,99.70673645090542
-0.001338,4.1844,39.860158,99.70672337387408
0.000392,4.1859,39.849293,99.70672720511196
-0.000262,4.1875,39.846906,99.70672464443768
0.006247,4.1867,39.860126,99.7067856999046
0.004988,4.1859,39.855751,99.70683445045194
0.003041,4.187,39.839654,99.7068641718662
0.00459,4.185,39.836742,99.70690903253424
-0.002177,4.1861,39.873175,99.70688775548102
-0.00192,4.1858,39.906904,99.70686899023426
-0.003452,4.186,39.860649,99.70683525188434
0.00056,4.1862,39.843776,99.70684072508132
0.004904,4.1874,39.847895,99.70688865464908
0.004308,4.1867,39.866175,99.70693075917151
0.005959,4.1872,39.847432,99.70698899985145
-0.002041,4.1859,39.844911,99.7069690520032
-0.002492,4.1858,39.859489,99.70694469627666
-0.002659,4.1859,39.857643,99.7069187083646
-0.000418,4.1867,39.874608,99.706914623014
0.002973,4.1868,39.856413,99.7069436798258
0.003178,4.1857,39.855449,99.7069747402186
0.002081,4.1865,39.85169,99.7069950790095
0.004631,4.187,39.850601,99.70704034039376
0.00549,4.1863,39.867498,99.70709399727122
0.006382,4.186,39.85834,99.70715637216958
0.008475,4.1865,39.862334,99.7072392031416
0.004171,4.186,39.861129,99.7072799686855
0.004678,4.1854,39.886504,99.70732568942736
0.005137,4.1867,39.862096,99.707375896236
0.005309,4.1851,39.83124,99.70742778409802
-0.000126,4.1865,39.853945,99.7074265526287
3.07e-05,4.1871,39.857999,99.70742685267716
0.000299,4.1863,39.881785,99.70742977497342
0.004943,4.1877,39.874356,99.70747808571026
-0.000937,4.1871,39.857793,99.7074689278789
0.006208,4.1866,39.879932,99.70752960217676
-0.00011,4.1863,39.874153,99.7075285270845
-0.001783,4.1871,39.87298,99.70751110081628
-0.002809,4.1875,39.855585,99.70748364686932
-0.002295,4.1878,39.85779,99.70746121653532
-0.00257,4.1879,39.852708,99.70743609847064
-0.005723,4.1873,39.879872,99.70738016435229
-0.00327,4.1883,39.831827,99.7073482047914
-0.001208,4.1867,39.852046,99.70733639832363
0.004453,4.1868,39.866141,99.70737992001314
0.001434,4.1865,39.876434,99.7073939353068
0.00352,4.1871,39.86299,99.7074283382592
0.00408,4.1871,39.845745,99.70746821440858
