current,voltage,temperature,soc
-0.003242,4.1734,39.939727,99.99996831409896
-3.0209,4.0845,39.955322,99.9704433485019
-3.007,4.0805,39.961059,99.94105423547258
-2.9891,4.077,39.937668,99.91184006927504
-3.0194,4.0749,39.97278,99.88232976402702
-3.0056,4.0741,39.944265,99.85295433399013
-2.999,4.071,39.945858,99.82364340948897
-3.008,4.0685,39.957897,99.7942445228936
-2.9987,4.0659,39.94711,99.76493653046224
-3.0113,4.0652,39.942867,99.73550539109904
-3.0168,4.0621,39.940859,99.70602049712268
0.003335,4.1425,39.958856,99.70605309196534
0.003368,4.1485,39.972977,99.7060860093357
0.00274,4.1507,39.961896,99.7061127889066
0.00052,4.1521,39.968174,99.70611787116094
0.005523,4.1539,39.942012,99.70617185056608
0.008698,4.1532,39.988329,99.70625686104334
0.006618,4.1543,39.976018,99.70632154250328
0.005885,4.155,39.961874,99.70637905993932
-5.42e-05,4.1557,39.962854,99.70637853021204
0.003011,4.1558,39.968519,99.70640795841932
0.004428,4.157,39.942872,99.70645123576968
0.001929,4.1566,39.917297,99.70647008897856
0.000147,4.1569,39.95344,99.70647152569276
-0.000771,4.1576,39.941427,99.70646399027336
-0.001009,4.1579,39.948955,99.70645412874524
0.00234,4.1581,39.919042,99.70647699888973
0.003129,4.1584,39.967738,99.7065075803778
0.004467,4.1583,39.961338,99.70655123889723
0.004016,4.1596,39.929513,99.70659048953836
0.0,4.1587,39.972374,99.70659048953836
-0.002315,4.1589,39.930397,99.70656786373304
-0.000855,4.1582,39.964137,99.70655950733408
0.000731,4.1598,39.925152,99.70656665181085
0.006655,4.1588,39.9176,99.70663169489272
0.003369,4.1596,39.913654,99.70666462203666
0.005193,4.1596,39.947785,99.706715376165
0.005163,4.1592,39.959287,99.70676583708638
0.007392,4.1598,39.949382,99.7068380832864
0.005349,4.1601,39.976574,99.70689036209107
0.004744,4.1592,39.951468,99.70693672788828
0.003757,4.1613,39.981161,99.70697344717584
-0.002194,4.1601,39.939553,99.70695200397198
0.000793,4.1596,39.943306,99.70695975440984
-0.001419,4.1611,39.961572,99.70694588571963
-0.000393,4.1597,39.950859,99.7069420447082
-0.002545,4.1601,39.962188,99.70691717098268
-0.001272,4.161,39.966726,99.70690473900667
-0.00024,4.1594,39.96398,99.70690239335084
-0.000856,4.1604,39.965893,99.70689402717834
0.000572,4.1597,39.992595,99.7068996176581
0.001345,4.1612,39.945446,99.7069127631044
0.005535,4.1597,39.952214,99.70696685979232
0.000331,4.1606,39.941818,99.70697009484267
0.004215,4.1595,39.97931,99.70701129042348
0.001886,4.1606,39.950183,99.707029723369
0.00042,4.1613,39.95663,99.70703382826672
0.005285,4.1609,39.941062,99.70708548156314
0.009903,4.1608,39.947267,99.70718226918748
0.005608,4.1604,39.972401,99.70723707934572
0.002867,4.1604,39.952344,99.7072651001595
0.007228,4.1611,39.945258,99.70733574349472
0.00672,4.1606,39.95308,99.70740142185838
0.003471,4.1609,39.976865,99.70743534590603
0.003408,4.1609,39.956664,99.70746865421906
0.004478,4.1615,39.942149,99.7075124202477
0.003689,4.1602,39.938423,99.70754847493276
0.003862,4.1602,39.971868,99.70758622044474
0.003302,4.1602,39.955491,99.70761849275974
0.001537,4.159,39.96113,99.70763351473072
-0.001381,4.1617,39.936343,99.70762001743604
-0.001229,4.1609,39.921559,99.7076080057234
1.74e-05,4.16,39.936345,99.70760817578343
0.000697,4.1623,39.973199,99.70761498795896
0.003232,4.1615,39.968786,99.70764657612436
0.008242,4.1618,39.939683,99.70772712985551
0.005455,4.1612,39.957093,99.70778044465816
0.009427,4.1619,39.967636,99.70787258006506
0.007324,4.162,39.981394,99.7079441616626
0.002475,4.1612,39.96992,99.7079683512385
0.004398,4.1614,39.940988,99.70801133538188
0.003897,4.1619,39.951238,99.70804942296866
-0.001401,4.1601,39.949818,99.70803573020268
-0.003292,4.1615,39.95455,99.70800355562332
-0.001223,4.1607,39.971323,99.70799160255208
0.005425,4.1621,39.950607,99.70804462414776
0.001057,4.162,39.949062,99.70805495480704
0.004485,4.1617,39.965272,99.70809878925064
0.004229,4.1623,39.977752,99.70814012166134
0.003775,4.1623,39.942619,99.70817701687308
0.003114,4.1617,39.940118,99.70820745175769
0.006516,4.162,39.954759,99.70827113631388
0.006868,4.1628,39.97435,99.70833826116532
0.000656,4.1612,39.969717,99.70834467262463
-0.001639,4.1616,39.961775,99.70832865374992
-0.000264,4.1615,39.951011,99.7083260735285
0.003362,4.1618,39.954471,99.70835893225744
0.004566,4.1613,39.955895,99.70840355835992
0.007031,4.1615,39.96188,99.70847227630262
-0.000793,4.1614,39.944693,99.70846452586476
-0.000987,4.1612,39.957396,99.7084548793551
0.00136,4.1626,39.9636,99.70846817140487
0.007838,4.1619,39.963897,99.70854477661535
0.004713,4.1607,39.95995,99.70859083943203
-0.002498,4.1619,39.935481,99.70856642506412
-0.00214,4.1625,39.949999,99.70854550963284
-0.003452,4.1619,39.950982,99.70851177128291
-0.000616,4.1618,39.954881,99.70850575076624
-0.003714,4.1613,39.95991,99.70846945174203
-0.001279,4.1615,39.961309,99.7084569513511
0.005381,4.1619,39.947407,99.70850954290988
0.00798,4.1626,39.956701,99.70858753596671
0.001443,4.1609,39.945791,99.7086016392225
0.002604,4.1621,39.966588,99.70862708958842
0.005007,4.1608,39.973356,99.70867602583348
-0.001919,4.1617,39.957152,99.70865727036028
0.003346,4.1613,39.963109,99.7086899727122
0.000768,4.1615,39.988781,99.7086974788109
-0.002709,4.1619,39.966497,99.70867100222056
0.003698,4.1616,39.959656,99.7087071448677
0.008179,4.1614,39.963016,99.7087870828642
0.005197,4.1607,39.93828,99.70883787608682
0.004086,4.162,39.931365,99.70887781087758
0.001251,4.1618,39.953877,99.70889003760868
0.000771,4.1615,39.958097,99.70889757302808
-0.001342,4.1625,39.96874,99.70888445690248
0.005222,4.1606,39.928089,99.70893549446426
0.003863,4.1614,39.932455,99.7089732497498
0.001091,4.1621,39.944545,99.70898391271032
-0.002041,4.1623,39.945035,99.70896396486208
-0.002208,4.1624,39.942417,99.7089423848283
