0.00,3.89931,0.299271,22.020807,-0.000003
2.73,3.89357,0.299271,22.030729,-0.000003
5.46,3.88225,0.299271,22.030986,-0.000003
8.19,3.87796,0.299271,22.003344,-0.000004
10.92,3.86824,0.299271,22.039135,-0.000004
13.66,3.87413,0.299271,22.040521,-0.000005
16.39,3.86311,0.299271,22.022693,-0.000003
19.12,3.85286,0.299271,22.026579,-0.000003
21.85,3.86923,0.299271,22.036721,-0.000005
24.58,3.87161,0.299271,22.015626,-0.000004
27.31,3.87184,0.299271,22.008375,-0.000005
30.04,3.87001,0.299271,22.035348,-0.000004
32.77,3.86916,0.299271,22.015285,-0.000006
35.51,3.87169,0.299271,22.02381,-0.000005
38.24,3.85623,0.299271,22.022414,-0.000005
40.97,3.82478,0.299271,22.01719,-0.000005
43.70,3.75607,0.299271,22.027806,-0.000003
46.43,3.89189,0.299271,22.023397,-0.000006
49.16,3.88875,0.299271,22.037241,-0.000004
51.89,3.88507,0.299271,22.008567,-0.000004
54.62,3.87758,0.299271,21.995681,-0.000006
57.36,3.33142,0.299271,22.021502,-0.000007
60.09,3.85783,0.299271,22.020008,-0.000004
62.82,3.9218,0.299271,22.025765,-0.000007
65.55,3.91844,0.299271,22.027381,-0.000005
68.28,3.89778,0.299271,22.023118,-0.000005
71.01,3.31259,0.299271,22.019596,-0.000007
73.74,3.32797,0.299271,22.016329,-0.000006
76.47,3.31657,0.299271,22.029299,-0.000005
79.21,3.6302,0.299271,22.008461,-0.000005
81.94,3.53058,0.299271,22.056335,-0.000009
84.67,3.34526,0.299271,22.010064,-0.000005
87.40,3.39867,0.299271,22.030431,-0.000006
90.13,3.33463,0.299271,22.024966,-0.000007
92.86,3.50999,0.299271,21.996011,-0.000004
95.59,3.61192,0.299271,22.011314,-0.000007
98.32,3.61467,0.299271,22.013561,-0.000005
101.06,3.6133,0.299271,22.023459,-0.000006
103.79,3.6172,0.299271,22.008691,-0.000007
106.52,3.50212,0.299271,22.023483,-0.000006
109.25,3.54803,0.299271,22.016852,-0.000007
111.98,3.65675,0.299271,22.006212,-0.000008
114.71,3.67259,0.299271,22.019085,-0.000008
117.44,3.47588,0.299271,22.011179,-0.000008
120.17,3.43126,0.299271,22.003333,-0.000007
122.91,3.50082,0.299271,22.016414,-0.000009
125.64,3.55959,0.299271,22.014287,-0.000007
128.37,3.56992,0.299271,22.016376,-0.000008
131.10,3.57695,0.299271,22.008373,-0.00001
133.83,3.55959,0.299271,22.004935,-0.000008
136.56,3.49095,0.299271,22.043387,-0.00001
139.29,3.48689,0.299271,22.012939,-0.000009
142.02,3.52966,0.299271,22.011409,-0.000008
144.76,3.54933,0.299271,22.008713,-0.000009
147.49,3.56731,0.299271,21.984338,-0.00001
150.22,3.56464,0.299271,21.998233,-0.00001
152.95,3.55284,0.299271,21.988966,-0.000009
155.68,3.53111,0.299271,22.002447,-0.00001
158.41,3.58492,0.299271,22.011945,-0.00001
161.14,3.93642,0.299271,22.012407,-0.00001
